url,release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release
https://www.goat.com/sneakers/w-s-air-jordan-8-retro-low-317251-261,2007-12-22,Air Jordan,Wmns Air Jordan 8 Retro Low 'Dark Cinder',women,3,Brown,Leather,Air,38,0,411.0,6344
https://www.goat.com/sneakers/air-jordan-3-retro-women-s-315296-142,2007-03-03,Air Jordan,Wmns Air Jordan 3 Retro 'Harbor Blue',women,4,White,,Air,38,0,286.0,6638
https://www.goat.com/sneakers/w-s-air-jordan-8-retro-316836-161,2007-09-22,Air Jordan,Wmns Air Jordan 8 Retro 'White Aqua',women,4,White,Leather,Air,38,0,359.0,6435
https://www.goat.com/sneakers/air-jordan-11-retro-low-women-s-ie-316318-071,2007-06-30,Air Jordan,Wmns Air Jordan 11 Retro Low  'IE',women,3,Black,,Air,38,0,217.0,6519
https://www.goat.com/sneakers/w-s-2-8-retro-316836-401,2007-10-20,Air Jordan,Wmns Air Jordan 8 Retro 'Ice Blue',women,5,Blue,Nubuck,Air,38,0,1054.0,6407
https://www.goat.com/sneakers/wmns-air-force-1-low-premium-07-le-floral-318521-011,2008-01-19,Nike,Wmns Air Force 1 Low Premium '07 LE 'Floral',women,6,Grey,,Air,38,0,52.0,6316
https://www.goat.com/sneakers/wmns-air-stab-premium-solar-317806-261,2008-07-01,Nike,Wmns Air Stab Premium 'Solar',women,7,Multi-Color,Mesh,Air,38,0,452.0,6152
https://www.goat.com/sneakers/wmns-dunk-low-white-metallic-gold-314141-162,2008-03-01,Nike,Wmns Dunk Low 'White Metallic Gold',women,6,White,,,38,0,6498.0,6274
https://www.goat.com/sneakers/wmns-air-force-1-low-canvas-318636-811,2008-05-10,Nike,Wmns Air Force 1 Low Canvas,women,4,Orange,,Air,38,0,76.0,6204
https://www.goat.com/sneakers/w-s-air-max-1-319986-001,2008-01-01,Nike,Wmns Air Max 1 'Tartan Plaid',women,4,Black,Fabric,Air,38,0,593.0,6334
https://www.goat.com/sneakers/wmns-dunk-low-white-orange-blaze-317813-181,2008-01-01,Nike,Wmns Dunk Low 'White Orange Blaze',women,5,White,,,38,0,348.0,6334
https://www.goat.com/sneakers/wmns-air-max-90-easter-312052-171,2008-01-13,Nike,Wmns Air Max 90 'Easter',women,7,White,,Air,38,0,291.0,6322
https://www.goat.com/sneakers/wmns-air-force-1-07-vivid-blue-315115-413,2008-06-28,Nike,Wmns Air Force 1 '07 'Vivid Blue',women,3,Blue,,Air,38,0,64.0,6155
https://www.goat.com/sneakers/wmns-air-force-1-07-varsity-purple-315115-511,2008-08-30,Nike,Wmns Air Force 1 '07 'Varsity Purple',women,3,Purple,,Air,38,0,287.0,6092
https://www.goat.com/sneakers/wmns-dunk-low-cl-chile-317815-661,2008-11-30,Nike,Wmns Dunk Low CL 'Chile',women,0,Red,Leather,,38,0,212.0,6000
